source_root,period,method,dataset_or_setting,dataset_key,resolution,variant_or_run,scope,images,clip_style,content_lpips,clip_content,ssim_y,edge_f1,musiq,hf_patch_kid,plain_kid,aggregate_art_fid,train_time_value,train_time_unit,train_time_label,infer_time_value,infer_time_unit,infer_time_label,params_m,hardware,status,source_path,source_kind,validity_class,note
G:/GitHub/Latent_Style,,SaMAM,distinct5_512,distinct5_512,512,SaMAM-2000,transfer,,0.5545786788066228,,,,,,,,154.25894735281716,,,,47.582,s,47.582 s,,,,SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,SaMAM,distinct5_512,distinct5_512,512,SaMAM-2250,full,,0.5810966821114222,,,,,,,,146.07096815798894,,,,56.559,s,56.559 s,,,,SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,SaMAM,distinct5_512,distinct5_512,512,SaMAM-2250,transfer,,0.5522515382866064,,,,,,,,148.20585228085082,,,,47.38,s,47.38 s,,,,SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv,generic_csv,metric_evidence,Parsed from SchrodingerBridge/docs/experiments/noop_comparison_across_datasets_20260602/aggregate_artfid_keypoints.csv
G:/GitHub/Latent_Style,,SaMST,Distinct5-512 / 1000 per style,distinct5_512,512,SaMST e15,full,,0.7247245136102042,0.6255497488,,,,,,,395.71170712852535,5.8,h,5.8h,,,,6,,,G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_real_b2_e15_20260602\eval_epoch15\epoch_0015\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,SaMST,Distinct5-512 / 1000 per style,distinct5_512,512,SaMST e15,transfer,,0.69574123164018,0.6319495817333334,,,,,,,444.4870406090582,5.8,h,5.8h,,,,6,,,G:\GitHub\Latent_Style\Related_Works\baseline_pipeline\results\samst_distinct5_512_real_b2_e15_20260602\eval_epoch15\epoch_0015\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,idt,Distinct5-512 / 1000 per style,distinct5_512,512,idt,full,,0.6801251527865727,0.0,,,,,,,216.50988095718216,,,ref,,,,,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\idt_eval_20260602\distinct5_512\idt_5x5\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
G:/GitHub/Latent_Style,,idt,Distinct5-512 / 1000 per style,distinct5_512,512,idt,transfer,,0.6399224616587161,0.0,,,,,,,323.66084570519234,,,ref,,,,,,,G:\GitHub\Latent_Style\SchrodingerBridge\docs\experiments\idt_eval_20260602\distinct5_512\idt_5x5\summary.json,artfid_comparison_points,metric_evidence,ArtFID comparison point; train time preserved from train_time_label.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,no_op_identity_5x5,full_eval_or_summary,,,,,,,,,,,,,,51.711705126996094,s,51.711705126996094 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\docs\experiments\distinct5_512_20260602\no_op_identity_5x5\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001_smoke25,full_eval_or_summary,,,,,,,,,,,,,,44.498293371000045,s,44.498293371000045 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\_remote_smoke_distinct5_512_ema_baseline_b48_vlen005\full_eval\epoch_0001_smoke25\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,101.42849573700005,s,101.42849573700005 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.40597825800069,s,95.40597825800069 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,97.88693645900003,s,97.88693645900003 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.14059642399934,s,95.14059642399934 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,94.90749232599956,s,94.90749232599956 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,95.09559635999994,s,95.09559635999994 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,95.01530161799928,s,95.01530161799928 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,94.8003261089998,s,94.8003261089998 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_baseline_direct_atom_residual_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,95.24508640099975,s,95.24508640099975 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.29496694299996,s,95.29496694299996 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,97.8382688419997,s,97.8382688419997 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.34430218299985,s,95.34430218299985 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,95.02715564099981,s,95.02715564099981 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,94.86079137599972,s,94.86079137599972 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,94.7584971490005,s,94.7584971490005 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,95.04837335200136,s,95.04837335200136 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_a_class_prototypes_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,98.81614170499961,s,98.81614170499961 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.60686075800004,s,95.60686075800004 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,95.44951747099913,s,95.44951747099913 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.05624773300042,s,95.05624773300042 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,95.01549649899971,s,95.01549649899971 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,95.02998779799964,s,95.02998779799964 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,95.16350627599968,s,95.16350627599968 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,95.20408842699908,s,95.20408842699908 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_b_global_vq_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,98.58742219600026,s,98.58742219600026 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.89410842699908,s,95.89410842699908 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,95.23135643200112,s,95.23135643200112 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.34808660300041,s,95.34808660300041 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,94.78858905499874,s,94.78858905499874 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,98.34615033000046,s,98.34615033000046 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,94.84917641399988,s,94.84917641399988 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,95.09122094299892,s,95.09122094299892 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_c_content_guided_spatial_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,96.12465538200013,s,96.12465538200013 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.42896754200046,s,95.42896754200046 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,95.3460023459993,s,95.3460023459993 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.96035734999896,s,95.96035734999896 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,95.57398176600145,s,95.57398176600145 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,99.00904599099886,s,99.00904599099886 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,95.46431372400002,s,95.46431372400002 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,95.94725668200044,s,95.94725668200044 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_d_vq_content_guided_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,95.27484137700048,s,95.27484137700048 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.29054736299804,s,95.29054736299804 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,99.3647932060012,s,99.3647932060012 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0004,full_eval_or_summary,,,,,,,,,,,,,,95.70050463400185,s,95.70050463400185 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0004\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0005,full_eval_or_summary,,,,,,,,,,,,,,95.5203923980007,s,95.5203923980007 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0005\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0006,full_eval_or_summary,,,,,,,,,,,,,,95.42917411999952,s,95.42917411999952 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0006\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0007,full_eval_or_summary,,,,,,,,,,,,,,95.4741402389991,s,95.4741402389991 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0007\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0008,full_eval_or_summary,,,,,,,,,,,,,,95.38143512199895,s,95.38143512199895 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_e_latent_prototype_ot_queue_b44_remote\full_eval\epoch_0008\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,102.57174764299998,s,102.57174764299998 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.52035205799984,s,95.52035205799984 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,95.3742954019981,s,95.3742954019981 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_j_aux_hard_swd_queue_e3_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,101.0314540090003,s,101.0314540090003 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.55572255299921,s,95.55572255299921 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0003,full_eval_or_summary,,,,,,,,,,,,,,95.61086336899825,s,95.61086336899825 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_k_content_adaptive_vq_queue_e3_b44_remote\full_eval\epoch_0003\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0001,full_eval_or_summary,,,,,,,,,,,,,,100.06962744499833,s,100.06962744499833 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_l_content_adaptive_annealed_queue_e3_b44_remote\full_eval\epoch_0001\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
I:\,2026-06-02,LANCET/LBM,distinct5_512,distinct5_512,512,epoch_0002,full_eval_or_summary,,,,,,,,,,,,,,95.40814951599896,s,95.40814951599896 s timings_sec.wall_total,,,summary_found,I:\Github\Latent_Style\SchrodingerBridge\exp\distinct5_512_ema_variant_l_content_adaptive_annealed_queue_e3_b44_remote\full_eval\epoch_0002\summary.json,remote_summary_json_curated,timing_evidence,Remote curated summary.json after experiment-path filter.
